"Date","station_name","station_id","number_of_trips","Avg_temp","SNOW","PRCP","SNWD"
"4/1/2007","Western-Forest Park",40220,30957,54.5,0,0.03,0
"4/1/2007","Kedzie-Homan-Forest Park",40250,39724,54.5,0,0.03,0
"4/1/2007","Pulaski-Forest Park",40920,34445,54.5,0,0.03,0
"4/1/2007","Cicero-Forest Park",40970,28966,54.5,0,0.03,0
"4/1/2007","Austin-Forest Park",40010,40003,54.5,0,0.03,0
"4/1/2007","Oak Park-Forest Park",40180,37462,54.5,0,0.03,0
"4/1/2007","Harlem-Forest Park",40980,22037,54.5,0,0.03,0
"4/1/2007","Forest Park",40390,93704,54.5,0,0.03,0
"4/1/2007","Polk",41030,67876,54.5,0,0.03,0
"4/1/2007","18th",40830,31035,54.5,0,0.03,0
"4/1/2007","Damen-Cermak",40210,25371,54.5,0,0.03,0
"4/1/2007","Western-Cermak",40740,22249,54.5,0,0.03,0
"4/1/2007","California-Cermak",40440,24633,54.5,0,0.03,0
"4/1/2007","Kedzie-Cermak",41040,17692,54.5,0,0.03,0
"4/1/2007","Central Park",40780,20331,54.5,0,0.03,0
"4/1/2007","Pulaski-Cermak",40150,20638,54.5,0,0.03,0
"4/1/2007","Kostner",40600,8911,54.5,0,0.03,0
"4/1/2007","Cicero-Cermak",40420,25327,54.5,0,0.03,0
"4/1/2007","54th/Cermak",40580,44309,54.5,0,0.03,0
"4/1/2007","Harlem-Lake",40020,88712,54.5,0,0.03,0
"4/1/2007","Oak Park-Lake",41350,39828,54.5,0,0.03,0
"4/1/2007","Ridgeland",40610,31816,54.5,0,0.03,0
"4/1/2007","Austin-Lake",41260,50960,54.5,0,0.03,0
"4/1/2007","Central-Lake",40280,54760,54.5,0,0.03,0
"4/1/2007","Laramie",40700,34726,54.5,0,0.03,0
"4/1/2007","Cicero-Lake",40480,35966,54.5,0,0.03,0
"4/1/2007","Pulaski-Lake",40030,39621,54.5,0,0.03,0
"4/1/2007","Conservatory",41670,19501,54.5,0,0.03,0
"4/1/2007","Kedzie-Lake",41070,31802,54.5,0,0.03,0
"4/1/2007","California-Lake",41360,25089,54.5,0,0.03,0
"4/1/2007","Ashland-Lake",40170,52167,54.5,0,0.03,0
"4/1/2007","Clinton-Lake",41160,77865,54.5,0,0.03,0
"4/1/2007","35-Bronzeville-IIT",41120,62557,54.5,0,0.03,0
"4/1/2007","Indiana",40300,17698,54.5,0,0.03,0
"4/1/2007","43rd",41270,23876,54.5,0,0.03,0
"4/1/2007","47th-South Elevated",41080,31776,54.5,0,0.03,0
"4/1/2007","51st",40130,26172,54.5,0,0.03,0
"4/1/2007","Garfield-South Elevated",40510,39533,54.5,0,0.03,0
"4/1/2007","King Drive",41140,16364,54.5,0,0.03,0
"4/1/2007","East 63rd-Cottage Grove",40720,32192,54.5,0,0.03,0
"4/1/2007","Halsted/63rd",40940,15760,54.5,0,0.03,0
"4/1/2007","Ashland/63rd",40290,44723,54.5,0,0.03,0
"4/1/2007","Kimball",41290,80702,54.5,0,0.03,0
"4/1/2007","Kedzie-Brown",41180,45138,54.5,0,0.03,0
"4/1/2007","Francisco",40870,22417,54.5,0,0.03,0
"4/1/2007","Rockwell",41010,33658,54.5,0,0.03,0
"4/1/2007","Western-Brown",41480,79861,54.5,0,0.03,0
"4/1/2007","Damen-Brown",40090,59457,54.5,0,0.03,0
"4/1/2007","Montrose-Brown",41500,0,54.5,0,0.03,0
"4/1/2007","Irving Park-Brown",41460,69944,54.5,0,0.03,0
"4/1/2007","Addison-Brown",41440,0,54.5,0,0.03,0
"4/1/2007","Paulina",41310,83464,54.5,0,0.03,0
"4/1/2007","Southport",40360,731,54.5,0,0.03,0
"4/1/2007","Wellington",41210,55387,54.5,0,0.03,0
"4/1/2007","Diversey",40530,96295,54.5,0,0.03,0
"4/1/2007","Armitage",40660,81480,54.5,0,0.03,0
"4/1/2007","Sedgwick",40800,65500,54.5,0,0.03,0
"4/1/2007","Chicago/Franklin",40710,115569,54.5,0,0.03,0
"4/1/2007","Merchandise Mart",40460,127350,54.5,0,0.03,0
"4/1/2007","Midway Airport",40930,221956,54.5,0,0.03,0
"4/1/2007","Pulaski-Orange",40960,117045,54.5,0,0.03,0
"4/1/2007","Kedzie-Midway",41150,72827,54.5,0,0.03,0
"4/1/2007","Western-Orange",40310,80886,54.5,0,0.03,0
"4/1/2007","35th/Archer",40120,63903,54.5,0,0.03,0
"4/1/2007","Ashland-Orange",41060,35291,54.5,0,0.03,0
"4/1/2007","Halsted-Orange",41130,61138,54.5,0,0.03,0
"4/1/2007","Washington/Wells",40730,145947,54.5,0,0.03,0
"4/1/2007","Quincy/Wells",40040,148518,54.5,0,0.03,0
"4/1/2007","LaSalle/Van Buren",40160,66997,54.5,0,0.03,0
"4/1/2007","Library",40850,89236,54.5,0,0.03,0
"4/1/2007","Adams/Wabash",40680,201458,54.5,0,0.03,0
"4/1/2007","Madison/Wabash",40640,130646,54.5,0,0.03,0
"4/1/2007","Randolph/Wabash",40200,165722,54.5,0,0.03,0
"4/1/2007","State/Lake",40260,240305,54.5,0,0.03,0
"4/1/2007","Clark/Lake",40380,378924,54.5,0,0.03,0
"5/1/2007","Howard",40900,166919,68,0,0,0
"5/1/2007","Jarvis",41190,35551,68,0,0,0
"5/1/2007","Morse",40100,106246,68,0,0,0
"5/1/2007","Loyola",41300,114533,68,0,0,0
"5/1/2007","Granville",40760,90808,68,0,0,0
"5/1/2007","Thorndale",40880,76930,68,0,0,0
"5/1/2007","Bryn Mawr",41380,117630,68,0,0,0
"5/1/2007","Berwyn",40340,86581,68,0,0,0
"5/1/2007","Argyle",41200,66207,68,0,0,0
"5/1/2007","Lawrence",40770,81422,68,0,0,0
"5/1/2007","Wilson",40540,135511,68,0,0,0
"5/1/2007","Sheridan",40080,122502,68,0,0,0
"5/1/2007","Addison-North Main",41420,257863,68,0,0,0
"5/1/2007","Belmont-North Main",41320,287444,68,0,0,0
"5/1/2007","Fullerton",41220,304400,68,0,0,0
"5/1/2007","North/Clybourn",40650,108463,68,0,0,0
"5/1/2007","Clark/Division",40630,160101,68,0,0,0
"5/1/2007","Chicago/State",41450,306755,68,0,0,0
"5/1/2007","Grand/State",40330,231713,68,0,0,0
"5/1/2007","Lake/State",41660,357343,68,0,0,0
"5/1/2007","Washington/State",40500,0,68,0,0,0
"5/1/2007","Monroe/State",41090,220917,68,0,0,0
"5/1/2007","Jackson/State",40560,260922,68,0,0,0
"5/1/2007","Harrison",41490,75080,68,0,0,0
"5/1/2007","Roosevelt",41400,226179,68,0,0,0
"5/1/2007","Cermak-Chinatown",41000,106207,68,0,0,0
"5/1/2007","Sox-35th-Dan Ryan",40190,142326,68,0,0,0
"5/1/2007","47th-Dan Ryan",41230,81160,68,0,0,0
"5/1/2007","Garfield-Dan Ryan",41170,114194,68,0,0,0
"5/1/2007","63rd-Dan Ryan",40910,95101,68,0,0,0
"5/1/2007","69th",40990,167734,68,0,0,0
"5/1/2007","79th",40240,219400,68,0,0,0
"5/1/2007","87th",41430,136888,68,0,0,0
"5/1/2007","95th/Dan Ryan",40450,385263,68,0,0,0
"5/1/2007","Linden",41050,29275,68,0,0,0
"5/1/2007","Central-Evanston",41250,21546,68,0,0,0
"5/1/2007","Noyes",40400,17981,68,0,0,0
"5/1/2007","Foster",40520,19285,68,0,0,0
"5/1/2007","Davis",40050,102924,68,0,0,0
"5/1/2007","Dempster",40690,20018,68,0,0,0
"5/1/2007","Main",40270,29370,68,0,0,0
"5/1/2007","South Boulevard",40840,18515,68,0,0,0
"5/1/2007","Skokie",40140,50959,68,0,0,0
"5/1/2007","O'Hare Airport",40890,293547,68,0,0,0
"5/1/2007","Rosemont",40820,137828,68,0,0,0
"5/1/2007","Cumberland",40230,134281,68,0,0,0
"5/1/2007","Harlem-O'Hare",40750,70612,68,0,0,0
"5/1/2007","Jefferson Park",41280,164506,68,0,0,0
"5/1/2007","Montrose-O'Hare",41330,48848,68,0,0,0
"5/1/2007","Irving Park-O'Hare",40550,104377,68,0,0,0
"5/1/2007","Addison-O'Hare",41240,69024,68,0,0,0
"5/1/2007","Belmont-O'Hare",40060,120345,68,0,0,0
"5/1/2007","Logan Square",41020,135272,68,0,0,0
"5/1/2007","California/Milwaukee",40570,88725,68,0,0,0
"5/1/2007","Western/Milwaukee",40670,99899,68,0,0,0
"5/1/2007","Damen/Milwaukee",40590,121193,68,0,0,0
"5/1/2007","Division/Milwaukee",40320,114956,68,0,0,0
"5/1/2007","Chicago/Milwaukee",41410,75629,68,0,0,0
"5/1/2007","Grand/Milwaukee",40490,40404,68,0,0,0
"5/1/2007","Washington/Dearborn",40370,195760,68,0,0,0
"5/1/2007","Monroe/Dearborn",40790,136034,68,0,0,0
"5/1/2007","Jackson/Dearborn",40070,165795,68,0,0,0
"5/1/2007","LaSalle",41340,63408,68,0,0,0
"5/1/2007","Clinton-Forest Park",40430,68829,68,0,0,0
"5/1/2007","UIC-Halsted",40350,85032,68,0,0,0
"5/1/2007","Racine",40470,60131,68,0,0,0
"5/1/2007","Medical Center",40810,56830,68,0,0,0
"5/1/2007","Western-Forest Park",40220,35531,68,0,0,0
"5/1/2007","Kedzie-Homan-Forest Park",40250,43971,68,0,0,0
"5/1/2007","Pulaski-Forest Park",40920,38168,68,0,0,0
"5/1/2007","Cicero-Forest Park",40970,33453,68,0,0,0
"5/1/2007","Austin-Forest Park",40010,43592,68,0,0,0
"5/1/2007","Oak Park-Forest Park",40180,40091,68,0,0,0
"5/1/2007","Harlem-Forest Park",40980,24360,68,0,0,0
"5/1/2007","Forest Park",40390,103407,68,0,0,0
"5/1/2007","Polk",41030,68410,68,0,0,0
"5/1/2007","18th",40830,33814,68,0,0,0
"5/1/2007","Damen-Cermak",40210,27665,68,0,0,0
"5/1/2007","Western-Cermak",40740,24493,68,0,0,0
"5/1/2007","California-Cermak",40440,28249,68,0,0,0
"5/1/2007","Kedzie-Cermak",41040,20200,68,0,0,0
"5/1/2007","Central Park",40780,22991,68,0,0,0
"5/1/2007","Pulaski-Cermak",40150,22952,68,0,0,0
"5/1/2007","Kostner",40600,9968,68,0,0,0
"5/1/2007","Cicero-Cermak",40420,29149,68,0,0,0
"5/1/2007","54th/Cermak",40580,49459,68,0,0,0
"5/1/2007","Harlem-Lake",40020,96989,68,0,0,0
"5/1/2007","Oak Park-Lake",41350,44909,68,0,0,0
"5/1/2007","Ridgeland",40610,35434,68,0,0,0
"5/1/2007","Austin-Lake",41260,56812,68,0,0,0
"5/1/2007","Central-Lake",40280,60685,68,0,0,0
"5/1/2007","Laramie",40700,38054,68,0,0,0
"5/1/2007","Cicero-Lake",40480,41575,68,0,0,0
"5/1/2007","Pulaski-Lake",40030,44318,68,0,0,0
"5/1/2007","Conservatory",41670,25273,68,0,0,0
"5/1/2007","Kedzie-Lake",41070,35675,68,0,0,0
"5/1/2007","California-Lake",41360,28070,68,0,0,0
"5/1/2007","Ashland-Lake",40170,58174,68,0,0,0
"5/1/2007","Clinton-Lake",41160,84347,68,0,0,0
"5/1/2007","35-Bronzeville-IIT",41120,62795,68,0,0,0
"5/1/2007","Indiana",40300,21311,68,0,0,0
"5/1/2007","43rd",41270,27158,68,0,0,0
"5/1/2007","47th-South Elevated",41080,35413,68,0,0,0
"5/1/2007","51st",40130,28698,68,0,0,0
"5/1/2007","Garfield-South Elevated",40510,42314,68,0,0,0
"5/1/2007","King Drive",41140,18830,68,0,0,0
"5/1/2007","East 63rd-Cottage Grove",40720,35513,68,0,0,0
"5/1/2007","Halsted/63rd",40940,18202,68,0,0,0
"5/1/2007","Ashland/63rd",40290,49145,68,0,0,0
"5/1/2007","Kimball",41290,88190,68,0,0,0
"5/1/2007","Kedzie-Brown",41180,48012,68,0,0,0
"5/1/2007","Francisco",40870,25703,68,0,0,0
"5/1/2007","Rockwell",41010,36558,68,0,0,0
"5/1/2007","Western-Brown",41480,87637,68,0,0,0
"5/1/2007","Damen-Brown",40090,65002,68,0,0,0
"5/1/2007","Montrose-Brown",41500,0,68,0,0,0
"5/1/2007","Irving Park-Brown",41460,77691,68,0,0,0
"5/1/2007","Addison-Brown",41440,0,68,0,0,0
"5/1/2007","Paulina",41310,92360,68,0,0,0
"5/1/2007","Southport",40360,0,68,0,0,0
"5/1/2007","Wellington",41210,59010,68,0,0,0
"5/1/2007","Diversey",40530,103946,68,0,0,0
"5/1/2007","Armitage",40660,91985,68,0,0,0
"5/1/2007","Sedgwick",40800,75308,68,0,0,0
"5/1/2007","Chicago/Franklin",40710,130218,68,0,0,0
"5/1/2007","Merchandise Mart",40460,126064,68,0,0,0
"5/1/2007","Midway Airport",40930,251073,68,0,0,0
"5/1/2007","Pulaski-Orange",40960,138089,68,0,0,0
"5/1/2007","Kedzie-Midway",41150,82209,68,0,0,0
"5/1/2007","Western-Orange",40310,89512,68,0,0,0
"5/1/2007","35th/Archer",40120,71299,68,0,0,0
"5/1/2007","Ashland-Orange",41060,39224,68,0,0,0
"5/1/2007","Halsted-Orange",41130,65175,68,0,0,0
"5/1/2007","Washington/Wells",40730,161076,68,0,0,0
"5/1/2007","Quincy/Wells",40040,159384,68,0,0,0
"5/1/2007","LaSalle/Van Buren",40160,71346,68,0,0,0
"5/1/2007","Library",40850,95774,68,0,0,0
"5/1/2007","Adams/Wabash",40680,217602,68,0,0,0
"5/1/2007","Madison/Wabash",40640,148553,68,0,0,0
"5/1/2007","Randolph/Wabash",40200,184405,68,0,0,0
"5/1/2007","State/Lake",40260,245397,68,0,0,0
"5/1/2007","Clark/Lake",40380,422839,68,0,0,0
"6/1/2007","Howard",40900,165183,76.5,0,0.21,0
"6/1/2007","Jarvis",41190,36871,76.5,0,0.21,0
"6/1/2007","Morse",40100,105602,76.5,0,0.21,0
"6/1/2007","Loyola",41300,113329,76.5,0,0.21,0
"6/1/2007","Granville",40760,86942,76.5,0,0.21,0
"6/1/2007","Thorndale",40880,70928,76.5,0,0.21,0
"6/1/2007","Bryn Mawr",41380,113736,76.5,0,0.21,0
"6/1/2007","Berwyn",40340,85798,76.5,0,0.21,0
"6/1/2007","Argyle",41200,65479,76.5,0,0.21,0
"6/1/2007","Lawrence",40770,79443,76.5,0,0.21,0
"6/1/2007","Wilson",40540,136729,76.5,0,0.21,0
"6/1/2007","Sheridan",40080,125026,76.5,0,0.21,0
"6/1/2007","Addison-North Main",41420,297471,76.5,0,0.21,0
"6/1/2007","Belmont-North Main",41320,308815,76.5,0,0.21,0
"6/1/2007","Fullerton",41220,268020,76.5,0,0.21,0
"6/1/2007","North/Clybourn",40650,117289,76.5,0,0.21,0
"6/1/2007","Clark/Division",40630,181898,76.5,0,0.21,0
"6/1/2007","Chicago/State",41450,348830,76.5,0,0.21,0
"6/1/2007","Grand/State",40330,275410,76.5,0,0.21,0
"6/1/2007","Lake/State",41660,378528,76.5,0,0.21,0
"6/1/2007","Washington/State",40500,0,76.5,0,0.21,0
"6/1/2007","Monroe/State",41090,244842,76.5,0,0.21,0
"6/1/2007","Jackson/State",40560,275377,76.5,0,0.21,0
"6/1/2007","Harrison",41490,71349,76.5,0,0.21,0
"6/1/2007","Roosevelt",41400,242584,76.5,0,0.21,0
"6/1/2007","Cermak-Chinatown",41000,107237,76.5,0,0.21,0
"6/1/2007","Sox-35th-Dan Ryan",40190,146290,76.5,0,0.21,0
"6/1/2007","47th-Dan Ryan",41230,75837,76.5,0,0.21,0
"6/1/2007","Garfield-Dan Ryan",41170,109313,76.5,0,0.21,0
"6/1/2007","63rd-Dan Ryan",40910,90798,76.5,0,0.21,0
"6/1/2007","69th",40990,160723,76.5,0,0.21,0
"6/1/2007","79th",40240,214738,76.5,0,0.21,0
"6/1/2007","87th",41430,136175,76.5,0,0.21,0
"6/1/2007","95th/Dan Ryan",40450,360119,76.5,0,0.21,0
"6/1/2007","Linden",41050,34780,76.5,0,0.21,0
"6/1/2007","Central-Evanston",41250,21730,76.5,0,0.21,0
"6/1/2007","Noyes",40400,16579,76.5,0,0.21,0
"6/1/2007","Foster",40520,18372,76.5,0,0.21,0
"6/1/2007","Davis",40050,103976,76.5,0,0.21,0
"6/1/2007","Dempster",40690,20970,76.5,0,0.21,0
"6/1/2007","Main",40270,30582,76.5,0,0.21,0
"6/1/2007","South Boulevard",40840,18936,76.5,0,0.21,0
"6/1/2007","Skokie",40140,53534,76.5,0,0.21,0
"6/1/2007","O'Hare Airport",40890,291372,76.5,0,0.21,0
"6/1/2007","Rosemont",40820,146789,76.5,0,0.21,0
"6/1/2007","Cumberland",40230,140717,76.5,0,0.21,0
"6/1/2007","Harlem-O'Hare",40750,69050,76.5,0,0.21,0
"6/1/2007","Jefferson Park",41280,161120,76.5,0,0.21,0
"6/1/2007","Montrose-O'Hare",41330,47991,76.5,0,0.21,0
"6/1/2007","Irving Park-O'Hare",40550,103869,76.5,0,0.21,0
"6/1/2007","Addison-O'Hare",41240,68697,76.5,0,0.21,0
"6/1/2007","Belmont-O'Hare",40060,117817,76.5,0,0.21,0
"6/1/2007","Logan Square",41020,132461,76.5,0,0.21,0
"6/1/2007","California/Milwaukee",40570,88076,76.5,0,0.21,0
"6/1/2007","Western/Milwaukee",40670,98646,76.5,0,0.21,0
"6/1/2007","Damen/Milwaukee",40590,120343,76.5,0,0.21,0
"6/1/2007","Division/Milwaukee",40320,109167,76.5,0,0.21,0
"6/1/2007","Chicago/Milwaukee",41410,73549,76.5,0,0.21,0
"6/1/2007","Grand/Milwaukee",40490,40795,76.5,0,0.21,0
"6/1/2007","Washington/Dearborn",40370,189506,76.5,0,0.21,0
"6/1/2007","Monroe/Dearborn",40790,134742,76.5,0,0.21,0
"6/1/2007","Jackson/Dearborn",40070,173166,76.5,0,0.21,0
"6/1/2007","LaSalle",41340,56187,76.5,0,0.21,0
"6/1/2007","Clinton-Forest Park",40430,68142,76.5,0,0.21,0
"6/1/2007","UIC-Halsted",40350,78915,76.5,0,0.21,0
"6/1/2007","Racine",40470,45458,76.5,0,0.21,0
"6/1/2007","Medical Center",40810,55496,76.5,0,0.21,0
"6/1/2007","Western-Forest Park",40220,33136,76.5,0,0.21,0
"6/1/2007","Kedzie-Homan-Forest Park",40250,43681,76.5,0,0.21,0
"6/1/2007","Pulaski-Forest Park",40920,36504,76.5,0,0.21,0
"6/1/2007","Cicero-Forest Park",40970,32374,76.5,0,0.21,0
"6/1/2007","Austin-Forest Park",40010,42447,76.5,0,0.21,0
"6/1/2007","Oak Park-Forest Park",40180,40569,76.5,0,0.21,0
"6/1/2007","Harlem-Forest Park",40980,24613,76.5,0,0.21,0
"6/1/2007","Forest Park",40390,103225,76.5,0,0.21,0
"6/1/2007","Polk",41030,68967,76.5,0,0.21,0
"6/1/2007","18th",40830,34747,76.5,0,0.21,0
"6/1/2007","Damen-Cermak",40210,27907,76.5,0,0.21,0
"6/1/2007","Western-Cermak",40740,24160,76.5,0,0.21,0
"6/1/2007","California-Cermak",40440,27435,76.5,0,0.21,0
"6/1/2007","Kedzie-Cermak",41040,19149,76.5,0,0.21,0
"6/1/2007","Central Park",40780,23130,76.5,0,0.21,0
"6/1/2007","Pulaski-Cermak",40150,22797,76.5,0,0.21,0
"6/1/2007","Kostner",40600,9773,76.5,0,0.21,0
"6/1/2007","Cicero-Cermak",40420,28426,76.5,0,0.21,0
"6/1/2007","54th/Cermak",40580,48726,76.5,0,0.21,0
"6/1/2007","Harlem-Lake",40020,101339,76.5,0,0.21,0
"6/1/2007","Oak Park-Lake",41350,45307,76.5,0,0.21,0
"6/1/2007","Ridgeland",40610,35836,76.5,0,0.21,0
"6/1/2007","Austin-Lake",41260,55859,76.5,0,0.21,0
"6/1/2007","Central-Lake",40280,59505,76.5,0,0.21,0
"6/1/2007","Laramie",40700,37133,76.5,0,0.21,0
"6/1/2007","Cicero-Lake",40480,39603,76.5,0,0.21,0
"6/1/2007","Pulaski-Lake",40030,43469,76.5,0,0.21,0
"6/1/2007","Conservatory",41670,23138,76.5,0,0.21,0
"6/1/2007","Kedzie-Lake",41070,33104,76.5,0,0.21,0
"6/1/2007","California-Lake",41360,27176,76.5,0,0.21,0
"6/1/2007","Ashland-Lake",40170,56535,76.5,0,0.21,0
"6/1/2007","Clinton-Lake",41160,87265,76.5,0,0.21,0
"6/1/2007","35-Bronzeville-IIT",41120,57442,76.5,0,0.21,0
"6/1/2007","Indiana",40300,20388,76.5,0,0.21,0
"6/1/2007","43rd",41270,25644,76.5,0,0.21,0
"6/1/2007","47th-South Elevated",41080,36141,76.5,0,0.21,0
"6/1/2007","51st",40130,29477,76.5,0,0.21,0
"6/1/2007","Garfield-South Elevated",40510,42101,76.5,0,0.21,0
"6/1/2007","King Drive",41140,17971,76.5,0,0.21,0
"6/1/2007","East 63rd-Cottage Grove",40720,35658,76.5,0,0.21,0
"6/1/2007","Halsted/63rd",40940,18972,76.5,0,0.21,0
"6/1/2007","Ashland/63rd",40290,48261,76.5,0,0.21,0
"6/1/2007","Kimball",41290,87728,76.5,0,0.21,0
"6/1/2007","Kedzie-Brown",41180,46434,76.5,0,0.21,0
"6/1/2007","Francisco",40870,26341,76.5,0,0.21,0
"6/1/2007","Rockwell",41010,36450,76.5,0,0.21,0
"6/1/2007","Western-Brown",41480,89717,76.5,0,0.21,0
"6/1/2007","Damen-Brown",40090,65421,76.5,0,0.21,0
"6/1/2007","Montrose-Brown",41500,0,76.5,0,0.21,0
"6/1/2007","Irving Park-Brown",41460,79589,76.5,0,0.21,0
"6/1/2007","Addison-Brown",41440,0,76.5,0,0.21,0
"6/1/2007","Paulina",41310,95191,76.5,0,0.21,0
"6/1/2007","Southport",40360,0,76.5,0,0.21,0
"6/1/2007","Wellington",41210,71172,76.5,0,0.21,0
"6/1/2007","Diversey",40530,83616,76.5,0,0.21,0
"6/1/2007","Armitage",40660,87711,76.5,0,0.21,0
"6/1/2007","Sedgwick",40800,77707,76.5,0,0.21,0
"6/1/2007","Chicago/Franklin",40710,116369,76.5,0,0.21,0
"6/1/2007","Merchandise Mart",40460,128831,76.5,0,0.21,0
"6/1/2007","Midway Airport",40930,255701,76.5,0,0.21,0
"6/1/2007","Pulaski-Orange",40960,127841,76.5,0,0.21,0
"6/1/2007","Kedzie-Midway",41150,79911,76.5,0,0.21,0
"6/1/2007","Western-Orange",40310,87572,76.5,0,0.21,0
"6/1/2007","35th/Archer",40120,69719,76.5,0,0.21,0
"6/1/2007","Ashland-Orange",41060,38318,76.5,0,0.21,0
"6/1/2007","Halsted-Orange",41130,60047,76.5,0,0.21,0
"6/1/2007","Washington/Wells",40730,154835,76.5,0,0.21,0
"6/1/2007","Quincy/Wells",40040,161084,76.5,0,0.21,0
"6/1/2007","LaSalle/Van Buren",40160,70054,76.5,0,0.21,0
"6/1/2007","Library",40850,86636,76.5,0,0.21,0
"6/1/2007","Adams/Wabash",40680,220466,76.5,0,0.21,0
"6/1/2007","Madison/Wabash",40640,152868,76.5,0,0.21,0
"6/1/2007","Randolph/Wabash",40200,184441,76.5,0,0.21,0
"6/1/2007","State/Lake",40260,239907,76.5,0,0.21,0
"6/1/2007","Clark/Lake",40380,419343,76.5,0,0.21,0
"7/1/2007","Howard",40900,166245,68.5,0,0,0
"7/1/2007","Jarvis",41190,37126,68.5,0,0,0
"7/1/2007","Morse",40100,106879,68.5,0,0,0
"7/1/2007","Loyola",41300,116516,68.5,0,0,0
"7/1/2007","Granville",40760,89874,68.5,0,0,0
"7/1/2007","Thorndale",40880,70266,68.5,0,0,0
"7/1/2007","Bryn Mawr",41380,115797,68.5,0,0,0
"7/1/2007","Berwyn",40340,84948,68.5,0,0,0
"7/1/2007","Argyle",41200,65699,68.5,0,0,0
"7/1/2007","Lawrence",40770,80164,68.5,0,0,0
"7/1/2007","Wilson",40540,132003,68.5,0,0,0
"7/1/2007","Sheridan",40080,129615,68.5,0,0,0
"7/1/2007","Addison-North Main",41420,303426,68.5,0,0,0
"7/1/2007","Belmont-North Main",41320,307481,68.5,0,0,0
"7/1/2007","Fullerton",41220,276752,68.5,0,0,0
"7/1/2007","North/Clybourn",40650,121866,68.5,0,0,0
"7/1/2007","Clark/Division",40630,194280,68.5,0,0,0
"7/1/2007","Chicago/State",41450,387042,68.5,0,0,0
"7/1/2007","Grand/State",40330,327292,68.5,0,0,0
"7/1/2007","Lake/State",41660,408956,68.5,0,0,0
"7/1/2007","Washington/State",40500,0,68.5,0,0,0
"7/1/2007","Monroe/State",41090,272636,68.5,0,0,0
"7/1/2007","Jackson/State",40560,304680,68.5,0,0,0
"7/1/2007","Harrison",41490,81654,68.5,0,0,0
"7/1/2007","Roosevelt",41400,247573,68.5,0,0,0
"7/1/2007","Cermak-Chinatown",41000,117591,68.5,0,0,0
"7/1/2007","Sox-35th-Dan Ryan",40190,157461,68.5,0,0,0
"7/1/2007","47th-Dan Ryan",41230,77185,68.5,0,0,0
"7/1/2007","Garfield-Dan Ryan",41170,110807,68.5,0,0,0
"7/1/2007","63rd-Dan Ryan",40910,90935,68.5,0,0,0
"7/1/2007","69th",40990,164125,68.5,0,0,0
"7/1/2007","79th",40240,218484,68.5,0,0,0
"7/1/2007","87th",41430,140686,68.5,0,0,0
"7/1/2007","95th/Dan Ryan",40450,361845,68.5,0,0,0
"7/1/2007","Linden",41050,36469,68.5,0,0,0
"7/1/2007","Central-Evanston",41250,22200,68.5,0,0,0
"7/1/2007","Noyes",40400,17088,68.5,0,0,0
"7/1/2007","Foster",40520,18203,68.5,0,0,0
"7/1/2007","Davis",40050,105146,68.5,0,0,0
"7/1/2007","Dempster",40690,21420,68.5,0,0,0
"7/1/2007","Main",40270,29712,68.5,0,0,0
"7/1/2007","South Boulevard",40840,19729,68.5,0,0,0
"7/1/2007","Skokie",40140,55697,68.5,0,0,0
"7/1/2007","O'Hare Airport",40890,297942,68.5,0,0,0
"7/1/2007","Rosemont",40820,145369,68.5,0,0,0
"7/1/2007","Cumberland",40230,144113,68.5,0,0,0
"7/1/2007","Harlem-O'Hare",40750,68314,68.5,0,0,0
"7/1/2007","Jefferson Park",41280,162557,68.5,0,0,0
"7/1/2007","Montrose-O'Hare",41330,48378,68.5,0,0,0
"7/1/2007","Irving Park-O'Hare",40550,102292,68.5,0,0,0
"7/1/2007","Addison-O'Hare",41240,67403,68.5,0,0,0
"7/1/2007","Belmont-O'Hare",40060,113931,68.5,0,0,0
"7/1/2007","Logan Square",41020,129427,68.5,0,0,0
"7/1/2007","California/Milwaukee",40570,83736,68.5,0,0,0
"7/1/2007","Western/Milwaukee",40670,98828,68.5,0,0,0
"7/1/2007","Damen/Milwaukee",40590,113239,68.5,0,0,0
"7/1/2007","Division/Milwaukee",40320,99559,68.5,0,0,0
"7/1/2007","Chicago/Milwaukee",41410,65423,68.5,0,0,0
"7/1/2007","Grand/Milwaukee",40490,38136,68.5,0,0,0
"7/1/2007","Washington/Dearborn",40370,184397,68.5,0,0,0
"7/1/2007","Monroe/Dearborn",40790,143174,68.5,0,0,0
"7/1/2007","Jackson/Dearborn",40070,190085,68.5,0,0,0
"7/1/2007","LaSalle",41340,55501,68.5,0,0,0
"7/1/2007","Clinton-Forest Park",40430,66465,68.5,0,0,0
"7/1/2007","UIC-Halsted",40350,74378,68.5,0,0,0
"7/1/2007","Racine",40470,39928,68.5,0,0,0
"7/1/2007","Medical Center",40810,55635,68.5,0,0,0
"7/1/2007","Western-Forest Park",40220,33259,68.5,0,0,0
"7/1/2007","Kedzie-Homan-Forest Park",40250,43789,68.5,0,0,0
"7/1/2007","Pulaski-Forest Park",40920,36770,68.5,0,0,0
"7/1/2007","Cicero-Forest Park",40970,31939,68.5,0,0,0
"7/1/2007","Austin-Forest Park",40010,43838,68.5,0,0,0
"7/1/2007","Oak Park-Forest Park",40180,41596,68.5,0,0,0
"7/1/2007","Harlem-Forest Park",40980,24492,68.5,0,0,0
