Date,TAVG,TMAX,TMIN,PRCP,SNOW,SNWD
7/15/46,,74,65,0,0,0
7/16/46,,82,59,0,0,0
7/17/46,,87,68,0,0,0
7/18/46,,100,73,0,0,0
7/19/46,,92,77,0,0,0
7/20/46,,84,68,0,0,0
7/21/46,,85,65,0,0,0
7/22/46,,79,62,0,0,0
7/23/46,,90,61,0,0,0
7/24/46,,79,63,0,0,0
7/25/46,,76,60,0.03,0,0
7/26/46,,79,56,0,0,0
7/27/46,,86,58,0,0,0
7/28/46,,87,62,0,0,0
7/29/46,,90,63,0,0,0
7/30/46,,84,68,0,0,0
7/31/46,,82,67,0,0,0
8/1/46,,84,62,0,0,0
8/2/46,,90,64,0,0,0
8/3/46,,93,65,0,0,0
8/4/46,,86,65,0,0,0
8/5/46,,87,60,0.03,0,0
8/6/46,,82,64,0,0,0
8/7/46,,90,59,0,0,0
8/8/46,,86,68,0,0,0
8/9/46,,90,65,1.18,0,0
8/10/46,,75,61,0,0,0
8/11/46,,72,58,0,0,0
8/12/46,,74,52,0,0,0
8/13/46,,80,53,0,0,0
8/14/46,,82,57,0,0,0
8/15/46,,80,68,0.01,0,0
8/16/46,,92,70,0,0,0
8/17/46,,84,67,0.67,0,0
8/18/46,,87,64,0.01,0,0
8/19/46,,76,57,0,0,0
8/20/46,,78,56,0,0,0
8/21/46,,87,60,0,0,0
8/22/46,,72,60,0,0,0
8/23/46,,72,54,0,0,0
8/24/46,,74,52,0,0,0
8/25/46,,78,54,0,0,0
8/26/46,,81,54,0,0,0
8/27/46,,81,58,0,0,0
8/28/46,,67,58,0.03,0,0
8/29/46,,66,50,0,0,0
8/30/46,,73,47,0,0,0
8/31/46,,80,53,0,0,0
9/1/46,,71,51,0,0,0
9/2/46,,71,44,0,0,0
9/3/46,,76,50,0,0,0
9/4/46,,82,53,0,0,0
9/5/46,,81,57,0,0,0
9/6/46,,91,67,0,0,0
9/7/46,,80,65,0.41,0,0
9/8/46,,88,64,0.47,0,0
9/9/46,,88,64,0.29,0,0
9/10/46,,75,57,0.29,0,0
9/11/46,,74,54,0,0,0
9/12/46,,59,52,0,0,0
9/13/46,,67,48,0,0,0
9/14/46,,76,57,0,0,0
9/15/46,,81,56,0,0,0
9/16/46,,84,58,0,0,0
9/17/46,,83,56,0,0,0
9/18/46,,86,55,0,0,0
9/19/46,,87,55,0,0,0
9/20/46,,73,55,0,0,0
9/21/46,,81,48,0,0,0
9/22/46,,85,55,0,0,0
9/23/46,,72,46,0.55,0,0
9/24/46,,77,44,0,0,0
9/25/46,,68,42,0,0,0
9/26/46,,86,53,0,0,0
9/27/46,,88,57,0,0,0
9/28/46,,86,56,0,0,0
9/29/46,,59,45,0,0,0
9/30/46,,57,40,0,0,0
10/1/46,,65,38,0,0,0
10/2/46,,75,38,0,0,0
10/3/46,,80,44,0,0,0
10/4/46,,84,51,0,0,0
10/5/46,,87,51,0,0,0
10/6/46,,86,53,0,0,0
10/7/46,,74,54,0,0,0
10/8/46,,71,58,0,0,0
10/9/46,,72,50,0,0,0
10/10/46,,81,54,0.02,0,0
10/11/46,,65,40,0,0,0
10/12/46,,49,34,0,0,0
10/13/46,,68,36,0,0,0
10/14/46,,71,49,0,0,0
10/15/46,,76,41,0,0,0
10/16/46,,70,54,0,0,0
10/17/46,,54,51,0.92,0,0
10/18/46,,54,43,0.54,0,0
10/19/46,,58,38,0,0,0
10/20/46,,65,40,0,0,0
10/21/46,,66,41,0,0,0
10/22/46,,72,44,0,0,0
10/23/46,,77,43,0,0,0
10/24/46,,72,50,0.9,0,0
10/25/46,,61,44,0,0,0
10/26/46,,75,46,0,0,0
10/27/46,,72,47,0,0,0
10/28/46,,77,50,0,0,0
10/29/46,,77,65,0,0,0
10/30/46,,74,51,0.44,0,0
10/31/46,,54,47,0,0,0
11/1/46,,56,48,0.38,0,0
11/2/46,,61,51,0.07,0,0
11/3/46,,60,48,1.72,0,0
11/4/46,,55,39,0,0,0
11/5/46,,54,36,0,0,0
11/6/46,,57,35,0.1,0,0
11/7/46,,59,46,0.07,0,0
11/8/46,,47,41,0.01,0,0
11/9/46,,47,41,0.15,0,0
11/10/46,,56,40,0.21,0,0
11/11/46,,44,39,0,0,0
11/12/46,,47,33,0,0,0
11/13/46,,50,31,0,0,0
11/14/46,,56,32,0,0,0
11/15/46,,64,37,0,0,0
11/16/46,,53,30,0.41,0,0
11/17/46,,38,22,0,0,0
11/18/46,,46,24,0,0,0
11/19/46,,56,30,0,0,0
11/20/46,,50,37,0,0,0
11/21/46,,58,26,0.05,0,0
11/22/46,,29,19,0,0,0
11/23/46,,44,20,0,0,0
11/24/46,,55,44,0,0,0
11/25/46,,44,31,0,0,0
11/26/46,,45,31,0,0,0
11/27/46,,42,27,0,0,0
11/28/46,,53,22,0,0,0
11/29/46,,41,27,0,0,0
11/30/46,,56,32,0,0,0
12/1/46,,33,17,0,0,0
12/2/46,,33,15,0,0,0
12/3/46,,41,27,0,0,0
12/4/46,,58,25,0,0,0
12/5/46,,50,32,0,0,0
12/6/46,,59,30,0,0,0
12/7/46,,61,42,0,0,0
12/8/46,,64,53,0,0,0
12/9/46,,61,56,0.22,0,0
12/10/46,,58,31,0,0,0
12/11/46,,48,29,0.12,0,0
12/12/46,,48,24,1.31,0.2,0
12/13/46,,29,20,0,0,0
12/14/46,,24,14,0,0,0
12/15/46,,28,22,0.23,2.7,1
12/16/46,,43,23,0,0,1
12/17/46,,24,16,0,0,0
12/18/46,,18,5,0,0,0
12/19/46,,33,12,0,0,0
12/20/46,,38,24,0,0,0
12/21/46,,34,28,0.04,0.5,0
12/22/46,,34,29,0,0,0
12/23/46,,40,25,0,0,0
12/24/46,,33,20,0,0,0
12/25/46,,46,16,0,0,0
12/26/46,,34,23,0,0,0
12/27/46,,60,28,0.06,0,0
12/28/46,,47,28,0,0,0
12/29/46,,32,14,0.44,3.7,4
12/30/46,,20,4,0,0,3
12/31/46,,15,1,0.01,1.2,4
1/1/47,,27,8,0,0.1,4
1/2/47,,32,26,0.63,4.7,6
1/3/47,,31,13,0.11,1.1,9
1/4/47,,13,1,0,0,8
1/5/47,,18,2,0,0,8
1/6/47,,29,14,0,0,7
1/7/47,,34,20,0,0,6
1/8/47,,36,21,0,0,5
1/9/47,,28,17,0,0,5
1/10/47,,39,27,0,0,4
1/11/47,,40,30,0,0,1
1/12/47,,33,28,0,0,1
1/13/47,,45,30,0.04,0,1
1/14/47,,51,30,0,0,0
1/15/47,,42,27,0,0.1,0
1/16/47,,32,22,0,0.1,0
1/17/47,,43,26,0,0,0
1/18/47,,48,28,0,0,0
1/19/47,,48,27,0,0,0
1/20/47,,36,23,0.02,0.3,0
1/21/47,,25,-1,0,0.1,0
1/22/47,,26,4,0,0,0
1/23/47,,48,18,0,0,0
1/24/47,,49,34,0,0,0
1/25/47,,47,31,0,0,0
1/26/47,,47,29,0,0,0
1/27/47,,51,31,0.02,0,0
1/28/47,,35,23,0,0,0
1/29/47,,32,28,0.92,1.9,0
1/30/47,,35,21,0.3,0.9,3
1/31/47,,25,16,0.02,0.3,3
2/1/47,,27,4,0.14,2.7,6
2/2/47,,30,-2,0,0,5
2/3/47,,41,1,0,0,3
2/4/47,,7,-1,0.01,0.3,3
2/5/47,,11,-2,0,0,3
2/6/47,,19,6,0,0,3
2/7/47,,12,2,0.08,0.6,4
2/8/47,,14,4,0,0,4
2/9/47,,16,7,0,0,4
2/10/47,,23,8,0,0,3
2/11/47,,32,15,0,0,2
2/12/47,,42,29,0,0,2
2/13/47,,45,26,0,0,0
2/14/47,,49,34,0.01,0,0
2/15/47,,35,30,0.01,0.1,0
2/16/47,,35,28,0,0,0
2/17/47,,35,28,0.06,0.3,0
2/18/47,,32,11,0,0,0
2/19/47,,23,6,0,0,0
2/20/47,,27,16,0,0,0
2/21/47,,26,18,0,0.1,0
2/22/47,,25,12,0,0,0
2/23/47,,16,10,0.01,0.2,0
2/24/47,,31,13,0.02,0.3,0
2/25/47,,31,25,0,0,0
2/26/47,,32,20,0.01,0.1,0
2/27/47,,26,12,0,0,0
2/28/47,,32,12,0.03,0.3,0
3/1/47,,28,22,0.3,4.6,1
3/2/47,,29,21,0.14,2.5,3
3/3/47,,28,20,0,0,2
3/4/47,,34,16,0,0,0
3/5/47,,35,20,0,0,0
3/6/47,,36,30,0,0,0
3/7/47,,32,27,0,0.1,0
3/8/47,,34,26,0,0,0
3/9/47,,36,22,0,0,0
3/10/47,,40,23,0,0,0
3/11/47,,44,27,0,0,0
3/12/47,,57,30,0,0,0
3/13/47,,43,34,0.54,0,0
3/14/47,,35,21,0.01,0.1,0
3/15/47,,28,18,0.01,0.2,0
3/16/47,,31,18,0,0,0
3/17/47,,36,19,0,0,0
3/18/47,,40,20,0,0,0
3/19/47,,40,24,0,0,0
3/20/47,,44,30,0,0,0
3/21/47,,39,30,0.14,1.3,0
3/22/47,,50,28,0,0,0
3/23/47,,53,44,0.93,0,0
3/24/47,,51,31,0.56,4.5,2
3/25/47,,32,18,0,0,3
3/26/47,,32,16,0,0,2
3/27/47,,36,20,0,0,1
3/28/47,,41,30,0,0,0
3/29/47,,41,28,0.02,0,0
3/30/47,,43,24,0,0,0
3/31/47,,55,36,0.04,0,0
4/1/47,,59,42,0.12,0,0
4/2/47,,47,36,0,0,0
4/3/47,,49,33,0.01,0,0
4/4/47,,56,37,1.9,0,0
4/5/47,,70,49,2.58,0,0
4/6/47,,49,36,0,0,0
4/7/47,,48,33,0,0,0
4/8/47,,48,39,0.03,0,0
4/9/47,,48,39,0,0,0
4/10/47,,71,44,0.4,0,0
4/11/47,,60,44,0,0,0
4/12/47,,45,31,0.02,0,0
4/13/47,,47,31,0,0,0
4/14/47,,59,36,0,0,0
4/15/47,,50,37,0.11,0,0
4/16/47,,43,33,0.11,0.1,0
4/17/47,,59,32,0.04,0,0
4/18/47,,63,34,0.02,0,0
4/19/47,,39,36,1.4,0,0
4/20/47,,40,34,0.36,0,0
4/21/47,,48,33,0,0,0
4/22/47,,59,39,0,0,0
4/23/47,,77,50,0.58,0,0
4/24/47,,56,41,0.02,0,0
4/25/47,,51,38,0,0,0
4/26/47,,70,38,0,0,0
4/27/47,,58,34,0,0,0
4/28/47,,65,30,0,0,0
4/29/47,,65,49,0.63,0,0
4/30/47,,69,42,0,0,0
5/1/47,,63,42,0.29,0,0
5/2/47,,50,43,0.07,0,0
5/3/47,,55,43,0.04,0,0
5/4/47,,67,45,0.02,0,0
5/5/47,,55,41,0,0,0
5/6/47,,52,38,0.15,0,0
5/7/47,,45,38,0,0,0
5/8/47,,47,33,0,0,0
5/9/47,,47,31,0,0,0
5/10/47,,64,30,0,0,0
5/11/47,,75,42,0,0,0
5/12/47,,85,56,0.29,0,0
5/13/47,,74,47,0.07,0,0
5/14/47,,57,45,0,0,0
5/15/47,,89,45,0.14,0,0
5/16/47,,64,49,0,0,0
5/17/47,,75,49,0.62,0,0
5/18/47,,73,54,0,0,0
5/19/47,,76,53,0.24,0,0
5/20/47,,56,45,0.33,0,0
5/21/47,,68,46,0.21,0,0
5/22/47,,77,49,0,0,0
5/23/47,,61,47,0.16,0,0
5/24/47,,60,43,0.25,0,0
5/25/47,,70,47,0.24,0,0
5/26/47,,64,49,0.06,0,0
5/27/47,,58,44,0.05,0,0
5/28/47,,54,43,0.24,0,0
5/29/47,,54,38,0.47,0,0
5/30/47,,63,38,0,0,0
5/31/47,,79,44,0.03,0,0
6/1/47,,74,49,1.62,0,0
6/2/47,,56,46,0.17,0,0
6/3/47,,64,43,0,0,0
6/4/47,,77,48,0,0,0
6/5/47,,83,65,0,0,0
6/6/47,,73,62,0.06,0,0
6/7/47,,75,54,0.45,0,0
6/8/47,,72,54,0,0,0
6/9/47,,89,52,0,0,0
6/10/47,,91,70,0.07,0,0
6/11/47,,71,53,0,0,0
6/12/47,,58,50,0,0,0
6/13/47,,76,54,0,0,0
6/14/47,,59,49,0.03,0,0
6/15/47,,62,48,0,0,0
6/16/47,,72,44,0,0,0
6/17/47,,66,55,0.64,0,0
6/18/47,,69,50,0,0,0
6/19/47,,72,50,0,0,0
6/20/47,,74,50,0,0,0
6/21/47,,80,58,0,0,0
6/22/47,,85,63,0,0,0
6/23/47,,82,62,0.35,0,0
6/24/47,,83,65,0.04,0,0
6/25/47,,82,59,0.13,0,0
6/26/47,,88,63,0,0,0
6/27/47,,86,68,0,0,0
6/28/47,,96,63,0,0,0
6/29/47,,85,65,0.84,0,0
6/30/47,,83,65,0,0,0
7/1/47,,81,62,0,0,0
7/2/47,,74,57,0,0,0
7/3/47,,83,54,0,0,0
7/4/47,,88,61,0,0,0
7/5/47,,83,65,0,0,0
7/6/47,,72,61,2.57,0,0
7/7/47,,77,57,0,0,0
7/8/47,,78,57,0,0,0
7/9/47,,78,58,0,0,0
7/10/47,,77,62,0,0,0
7/11/47,,82,60,0,0,0
7/12/47,,90,63,0,0,0
7/13/47,,87,65,0.84,0,0
7/14/47,,88,67,0.2,0,0
7/15/47,,78,66,0,0,0
7/16/47,,80,66,0,0,0
7/17/47,,87,64,0,0,0
7/18/47,,85,61,0,0,0
7/19/47,,73,55,0,0,0
7/20/47,,79,54,0.16,0,0
7/21/47,,68,53,0,0,0
7/22/47,,68,49,0,0,0
7/23/47,,79,51,0,0,0
7/24/47,,84,57,0,0,0
7/25/47,,88,60,0,0,0
7/26/47,,92,70,0,0,0
7/27/47,,82,64,0.33,0,0
7/28/47,,83,63,0,0,0
7/29/47,,94,62,0,0,0
7/30/47,,97,72,0,0,0
7/31/47,,82,57,0,0,0
8/1/47,,78,52,0,0,0
8/2/47,,89,65,0.37,0,0
8/3/47,,91,71,0,0,0
8/4/47,,100,71,0,0,0
8/5/47,,100,75,0,0,0
8/6/47,,101,75,0,0,0
8/7/47,,85,68,0.7,0,0
8/8/47,,85,65,0,0,0
8/9/47,,87,64,0,0,0
8/10/47,,92,66,0,0,0
8/11/47,,95,67,0,0,0
8/12/47,,94,72,0,0,0
8/13/47,,94,73,0,0,0
8/14/47,,86,73,0.23,0,0
8/15/47,,82,69,0,0,0
8/16/47,,82,68,0,0,0
8/17/47,,98,68,0,0,0
8/18/47,,98,75,0,0,0
8/19/47,,99,76,0,0,0
8/20/47,,98,75,0,0,0
8/21/47,,95,75,0,0,0
8/22/47,,94,75,0,0,0
8/23/47,,97,76,0.17,0,0
8/24/47,,100,75,0,0,0
8/25/47,,88,68,0.49,0,0
8/26/47,,76,66,0,0,0
8/27/47,,88,62,0,0,0
8/28/47,,91,67,0,0,0
8/29/47,,82,66,1.2,0,0
8/30/47,,93,70,0,0,0
8/31/47,,80,66,0,0,0
9/1/47,,88,65,0.13,0,0
9/2/47,,87,60,0,0,0
9/3/47,,95,65,0,0,0
9/4/47,,77,69,0.43,0,0
9/5/47,,78,67,0.05,0,0
9/6/47,,87,63,0,0,0
9/7/47,,85,64,0,0,0
9/8/47,,88,70,0,0,0
9/9/47,,91,69,0,0,0
9/10/47,,89,71,0.06,0,0
9/11/47,,88,70,0.84,0,0
9/12/47,,81,67,0,0,0
9/13/47,,77,60,0,0,0
9/14/47,,89,59,0.05,0,0
9/15/47,,68,49,0,0,0
9/16/47,,75,46,0,0,0
9/17/47,,82,51,0,0,0
9/18/47,,90,64,0,0,0
9/19/47,,91,65,0,0,0
9/20/47,,90,64,0,0,0
9/21/47,,75,54,1.67,0,0
9/22/47,,55,38,0,0,0
9/23/47,,66,35,0,0,0
9/24/47,,68,47,0,0,0
9/25/47,,55,41,0,0,0
9/26/47,,59,38,0,0,0
9/27/47,,64,37,0,0,0
9/28/47,,71,50,0.01,0,0
9/29/47,,63,45,0,0,0
9/30/47,,51,39,0.02,0,0
10/1/47,,62,34,0,0,0
10/2/47,,71,47,0.01,0,0
10/3/47,,83,54,0,0,0
10/4/47,,72,56,0,0,0
10/5/47,,77,53,0,0,0
10/6/47,,85,59,0,0,0
10/7/47,,86,55,0,0,0
10/8/47,,64,52,0,0,0
10/9/47,,63,48,0,0,0
10/10/47,,63,44,0,0,0
10/11/47,,80,49,0,0,0
10/12/47,,83,56,0,0,0
10/13/47,,69,48,0,0,0
10/14/47,,84,46,0,0,0
10/15/47,,88,57,0,0,0
10/16/47,,82,56,0,0,0
10/17/47,,82,59,0.01,0,0
10/18/47,,77,62,0,0,0
10/19/47,,75,50,0,0,0
10/20/47,,80,46,0,0,0
10/21/47,,85,53,0,0,0
10/22/47,,84,55,0,0,0
10/23/47,,61,54,0,0,0
10/24/47,,65,52,0,0,0
10/25/47,,73,52,0,0,0
10/26/47,,72,60,0.75,0,0
10/27/47,,61,49,1.56,0,0
10/28/47,,54,48,0.27,0,0
10/29/47,,56,48,0,0,0
10/30/47,,59,50,0,0,0
10/31/47,,57,46,0,0,0
11/1/47,,55,50,0,0,0
11/2/47,,58,46,0,0,0
11/3/47,,55,45,0,0,0
11/4/47,,58,49,0.31,0,0
11/5/47,,53,45,0.02,0,0
11/6/47,,56,42,0.04,0,0
11/7/47,,52,33,0.33,0,0
11/8/47,,35,30,0,0,0
11/9/47,,40,27,0,0,0
11/10/47,,44,32,0.68,0,0
11/11/47,,39,23,0.02,0,0
11/12/47,,37,24,0,0,0
11/13/47,,37,17,0,0,0
11/14/47,,44,31,0.13,0,0
11/15/47,,42,35,0.53,0,0
11/16/47,,38,26,0,0,0
11/17/47,,38,26,0,0,0
11/18/47,,44,31,0,0,0
11/19/47,,45,32,0,0,0
11/20/47,,48,37,0,0,0
11/21/47,,48,35,0,0,0
11/22/47,,48,24,0.04,0,0
11/23/47,,37,20,0.12,1.2,0
11/24/47,,33,22,0.21,2.5,3
11/25/47,,28,17,0.01,0.2,2
11/26/47,,26,15,0,0,2
11/27/47,,32,13,0.08,1.2,3
11/28/47,,24,10,0.11,1.1,4
11/29/47,,21,3,0,0,4
11/30/47,,23,-1,0,0,3
12/1/47,,38,19,0,0,3
12/2/47,,48,36,0.01,0,0
12/3/47,,51,33,0.34,0.1,0
12/4/47,,43,32,0.59,0.3,0
12/5/47,,42,30,0,0,0
12/6/47,,40,26,0,0,0
12/7/47,,54,35,0.35,0,0
12/8/47,,35,17,0,0,0
12/9/47,,30,13,0,0,0
12/10/47,,30,24,0.18,3.5,3
12/11/47,,26,15,0,0,2
12/12/47,,27,18,0.07,0.7,3
12/13/47,,31,23,0,0,2
12/14/47,,40,26,0,0,0
12/15/47,,35,22,0,0,0
12/16/47,,28,14,0,0,0
12/17/47,,40,18,0,0,0
12/18/47,,38,28,0,0,0
12/19/47,,32,22,0,0,0
12/20/47,,31,23,0,0,0
12/21/47,,39,20,0,0,0
12/22/47,,33,22,0,0,0
12/23/47,,33,27,0,0,0
12/24/47,,34,21,0,0,0
12/25/47,,33,18,0.09,1.8,2
12/26/47,,31,18,0,0,1
12/27/47,,42,23,0,0,0
12/28/47,,31,20,0,0,0
12/29/47,,37,23,0,0,0
12/30/47,,48,29,0,0,0
12/31/47,,34,30,0,0,0
1/1/48,,33,28,1.33,4.4,4
1/2/48,,30,24,0.01,0.1,4
1/3/48,,32,26,0,0,4
1/4/48,,34,25,0.16,1.6,5
1/5/48,,35,27,0,0,4
1/6/48,,32,18,0,0,4
1/7/48,,39,14,0,0,4
1/8/48,,41,25,0,0,2
1/9/48,,37,29,0,0,1
1/10/48,,32,21,0,0,1
1/11/48,,36,26,0.01,0.1,1
1/12/48,,36,23,0,0,1
1/13/48,,23,5,0.01,0.3,1
1/14/48,,11,-1,0,0,1
1/15/48,,36,9,0.14,2.1,3
1/16/48,,9,-3,0,0,3
1/17/48,,4,-10,0,0,2
1/18/48,,17,-6,0,0,2
1/19/48,,25,4,0.04,0.9,3
1/20/48,,39,5,0,0.1,1
1/21/48,,30,2,0.01,0.2,2
1/22/48,,15,-3,0,0,1
1/23/48,,14,-1,0,0,1
1/24/48,,19,4,0,0.1,1
1/25/48,,25,4,0,0,1
1/26/48,,19,4,0,0,1
1/27/48,,8,-3,0,0,1
1/28/48,,18,-6,0,0,1
1/29/48,,25,7,0,0,1
1/30/48,,24,11,0,0,1
1/31/48,,22,11,0,0,1
2/1/48,,28,10,0,0,0
2/2/48,,30,12,0,0,0
2/3/48,,23,10,0.12,2.2,1
2/4/48,,25,21,0.03,0.4,3
2/5/48,,26,12,0,0,2
2/6/48,,26,8,0,0,2
2/7/48,,28,10,0.02,0.2,2
2/8/48,,15,1,0,0,2
2/9/48,,21,-2,0,0,2
2/10/48,,24,9,0,0,2
2/11/48,,29,21,0.12,1.3,3
2/12/48,,27,11,0,0,3
2/13/48,,32,22,0.18,1.3,3
2/14/48,,29,11,0,0,4
2/15/48,,39,5,0,0,2
2/16/48,,46,34,0,0,0
2/17/48,,53,31,0,0,0
2/18/48,,55,32,0,0,0
2/19/48,,53,15,0,0,0
2/20/48,,23,10,0,0,0
2/21/48,,24,13,0,0,0
2/22/48,,28,18,0,0,0
2/23/48,,47,23,0,0,0
2/24/48,,43,34,0.01,0,0
2/25/48,,42,36,0.11,0,0
2/26/48,,53,33,0,0,0
2/27/48,,48,35,0.79,0,0
2/28/48,,45,30,0.23,0,0
2/29/48,,32,26,0.01,0.2,0
3/1/48,,29,26,0.31,4,2
3/2/48,,30,27,0.38,3.4,7
3/3/48,,28,27,0.03,0.4,7
3/4/48,,28,18,0,0,6
3/5/48,,30,15,0,0,5
3/6/48,,36,27,0.15,0.1,3
3/7/48,,35,22,0,0,2
3/8/48,,31,22,0,0,2
3/9/48,,26,14,0,0,2
3/10/48,,18,10,0,0,2
3/11/48,,20,7,0.09,2,4
3/12/48,,26,1,0,0,3
3/13/48,,40,11,0,0,0
3/14/48,,52,30,0,0,0
3/15/48,,53,43,0.35,0,0
3/16/48,,45,35,0,0,0
3/17/48,,48,34,0.02,0,0
3/18/48,,61,34,0,0,0
3/19/48,,65,44,2.5,0,0
3/20/48,,70,34,0,0,0
3/21/48,,67,47,0.31,0,0
3/22/48,,48,36,0,0,0
3/23/48,,52,36,0,0,0
3/24/48,,57,37,0,0,0
3/25/48,,70,38,0,0,0
3/26/48,,73,36,0.03,0,0
3/27/48,,36,29,0.05,0.4,0
3/28/48,,44,22,0,0,0
3/29/48,,49,30,0,0,0
3/30/48,,56,27,0.04,0,0
3/31/48,,53,43,0.39,0,0
4/1/48,,44,34,0,0,0
4/2/48,,45,32,0.01,0,0
4/3/48,,52,29,0,0,0
4/4/48,,70,42,0,0,0
4/5/48,,69,42,0.32,0,0
4/6/48,,60,42,0,0,0
4/7/48,,75,50,0.34,0,0
4/8/48,,56,34,0,0,0
4/9/48,,49,29,0,0,0
4/10/48,,61,40,0.01,0,0
4/11/48,,67,48,0.01,0,0
4/12/48,,48,39,0,0,0
4/13/48,,44,39,0.01,0,0
4/14/48,,57,40,0,0,0
4/15/48,,67,38,0,0,0
4/16/48,,62,38,0,0,0
4/17/48,,59,33,0,0,0
4/18/48,,78,46,0,0,0
4/19/48,,81,62,0,0,0
4/20/48,,71,42,0,0,0
4/21/48,,58,39,0,0,0
4/22/48,,63,39,0,0,0
4/23/48,,83,49,0.18,0,0
4/24/48,,84,61,0.1,0,0
4/25/48,,85,60,0,0,0
4/26/48,,75,63,0.01,0,0
4/27/48,,71,54,0.44,0,0
4/28/48,,55,45,0,0,0
4/29/48,,51,40,0,0,0
4/30/48,,61,36,0.01,0,0
5/1/48,,65,46,0.05,0,0
5/2/48,,53,46,0.69,0,0
5/3/48,,63,40,0,0,0
5/4/48,,52,43,0.27,0,0
5/5/48,,73,43,0,0,0
5/6/48,,59,43,1.12,0,0
5/7/48,,54,39,0,0,0
5/8/48,,54,34,0.02,0,0
5/9/48,,66,45,0.21,0,0
5/10/48,,48,43,1.54,0,0
5/11/48,,51,43,0.19,0,0
5/12/48,,51,44,0.3,0,0
5/13/48,,57,46,0,0,0
5/14/48,,67,44,0.1,0,0
5/15/48,,70,53,0.31,0,0
5/16/48,,74,49,0,0,0
5/17/48,,68,52,0,0,0
5/18/48,,58,44,0,0,0
5/19/48,,65,40,0,0,0
5/20/48,,83,44,0,0,0
5/21/48,,72,49,0,0,0
5/22/48,,79,42,0,0,0
5/23/48,,65,46,0,0,0
5/24/48,,60,42,0,0,0
5/25/48,,69,43,0,0,0
5/26/48,,72,44,0,0,0
5/27/48,,81,47,0,0,0
5/28/48,,79,49,0,0,0
5/29/48,,62,46,0,0,0
5/30/48,,69,48,0,0,0
5/31/48,,80,51,0,0,0
6/1/48,,81,54,0,0,0
6/2/48,,85,55,0,0,0
6/3/48,,90,61,0,0,0
6/4/48,,91,64,0,0,0
6/5/48,,67,53,0.13,0,0
6/6/48,,62,50,0.37,0,0
6/7/48,,78,55,0,0,0
6/8/48,,66,55,0.02,0,0
6/9/48,,78,52,0,0,0
6/10/48,,83,55,0,0,0
6/11/48,,79,58,0.04,0,0
6/12/48,,63,54,0.42,0,0
6/13/48,,77,50,0,0,0
6/14/48,,73,53,0,0,0
6/15/48,,62,51,0,0,0
6/16/48,,70,53,0,0,0
6/17/48,,74,49,0,0,0
6/18/48,,82,58,0,0,0
6/19/48,,63,51,0,0,0
6/20/48,,76,48,0,0,0
6/21/48,,80,62,0.33,0,0
6/22/48,,88,67,0.04,0,0
6/23/48,,88,64,0.79,0,0
6/24/48,,82,69,0.12,0,0
6/25/48,,85,65,0,0,0
6/26/48,,86,63,0,0,0
6/27/48,,81,69,0.64,0,0
6/28/48,,88,68,0.29,0,0
6/29/48,,78,64,0.02,0,0
6/30/48,,75,57,0,0,0
7/1/48,,75,53,0,0,0
7/2/48,,93,63,0,0,0
7/3/48,,93,69,0,0,0
7/4/48,,87,65,0,0,0
7/5/48,,87,69,0,0,0
7/6/48,,86,64,0,0,0
7/7/48,,78,60,0,0,0
7/8/48,,82,61,0,0,0
7/9/48,,89,62,0,0,0
7/10/48,,90,69,0.21,0,0
7/11/48,,90,69,0,0,0
7/12/48,,91,69,1.07,0,0
7/13/48,,80,70,0,0,0
7/14/48,,72,62,0.27,0,0
7/15/48,,80,66,0,0,0
7/16/48,,87,69,0,0,0
7/17/48,,89,69,0,0,0
7/18/48,,83,63,0,0,0
7/19/48,,84,67,0,0,0
7/20/48,,91,68,0,0,0
7/21/48,,89,70,0.96,0,0
7/22/48,,88,69,0.13,0,0
7/23/48,,73,60,0,0,0
7/24/48,,81,57,0,0,0
7/25/48,,83,61,0.45,0,0
7/26/48,,86,69,0,0,0
7/27/48,,87,66,0.07,0,0
7/28/48,,83,62,0,0,0
7/29/48,,90,62,0,0,0
7/30/48,,83,66,0.02,0,0
7/31/48,,82,59,0,0,0
8/1/48,,80,62,0,0,0
8/2/48,,79,58,0,0,0
8/3/48,,76,63,0.04,0,0
8/4/48,,71,61,0.73,0,0
8/5/48,,73,55,0,0,0
8/6/48,,77,50,0,0,0
8/7/48,,78,61,0,0,0
8/8/48,,72,63,0.13,0,0
8/9/48,,81,64,0,0,0
8/10/48,,88,63,0,0,0
8/11/48,,79,65,0.48,0,0
8/12/48,,86,64,0,0,0
8/13/48,,75,62,0.29,0,0
8/14/48,,78,60,0,0,0
8/15/48,,79,57,0,0,0
8/16/48,,85,57,0.04,0,0
8/17/48,,80,60,0.67,0,0
8/18/48,,82,61,0,0,0
8/19/48,,78,61,0,0,0
8/20/48,,86,58,0,0,0
8/21/48,,89,63,0,0,0
8/22/48,,94,71,0,0,0
8/23/48,,95,70,0,0,0
8/24/48,,98,71,0,0,0
8/25/48,,95,72,0,0,0
8/26/48,,96,72,0,0,0
8/27/48,,97,73,0.05,0,0
8/28/48,,93,73,0,0,0
8/29/48,,93,72,0.01,0,0
8/30/48,,79,66,0.06,0,0
8/31/48,,80,63,0,0,0
9/1/48,,75,58,0,0,0
9/2/48,,82,60,0,0,0
9/3/48,,82,64,0,0,0
9/4/48,,87,57,0,0,0
9/5/48,,85,65,0.08,0,0
9/6/48,,81,67,0.01,0,0
